 nr   factor              I                           I.sum               Ca+2.logact                 Ca+2.liter          pH                          H+.liter            H2CO3.logact                H2CO3.liter         Calcite.un                  Calcite.eq         
                                                      0.0                                             1.00000000e-1                                  -2.00000000e-1                                   2.00000000e-2                                   0.0                

 93.0 -0.0744861248379325 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 94.0 -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 95.0 -0.0744861248379325 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 96.0 -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 97.0 -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 98.0 -0.3560346736528177 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 99.0 -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 100. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 101. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 102. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 103. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 104. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 105. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 106. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 107. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 108. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 109. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 110. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 111. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 112. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 113. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 114. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 115. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 116. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 117. -0.0744861248379325 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 118. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 119. -0.0744861248379325 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 120. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 121. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 122. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 123. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 124. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 125. -0.0744861248379325 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 126. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 127. -0.0744861248379325 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 128. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 129. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 130. -0.3560346736528177 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 131. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
